Date,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2029/8/8,245,24,28,1009,3.12,0,0
2029/8/9,222,24,29,1009,4.01,0,0
2029/8/10,226,25,30,1009,4.9,0,0
2029/8/11,239,24,32,1009,5.79,0,0
2029/8/12,201,24,33,1008,1.79,0,0
2029/8/13,154,25,34,1008,4.92,0,0
2029/8/14,144,23,35,1007,9.84,0,0
2029/8/15,122,23,35,1007,14.76,0,0
2029/8/16,132,23,34,1007,20.57,0,0
2029/8/17,114,22,34,1007,24.59,0,0
2029/8/18,102,22,33,1007,28.61,0,0
2029/8/19,110,22,32,1007,31.74,0,0
2029/8/20,117,23,30,1008,34.87,0,0
2029/8/21,99,23,31,1008,38,0,0
2029/8/22,101,23,30,1009,41.13,0,0
2029/8/23,105,23,30,1009,44.26,0,0
2029/8/24,84,23,29,1009,46.05,0,0
2029/8/25,84,23,28,1009,47.84,0,0
2029/8/26,85,23,27,1009,49.63,0,0
2029/8/27,101,23,26,1010,51.42,0,0
2029/8/28,105,24,26,1010,53.21,0,0
2029/8/29,114,23,25,1010,54.1,0,0
2029/8/30,116,24,26,1010,0.89,0,0
2029/8/31,118,24,27,1011,1.79,0,0
2029/9/1,114,25,29,1011,3.58,0,0
2029/9/2,125,25,30,1011,5.37,0,0
2029/9/3,104,25,32,1011,7.16,0,0
2029/9/4,85,24,32,1011,1.79,0,0
2029/9/5,88,23,33,1011,3.13,0,0
2029/9/6,82,24,34,1010,7.15,0,0
2029/9/7,77,22,35,1010,10.28,0,0
2029/9/8,71,22,35,1010,14.3,0,0
2029/9/9,77,21,34,1009,19.22,0,0
2029/9/10,60,20,34,1009,24.14,0,0
2029/9/11,64,21,33,1009,28.16,0,0
2029/9/12,71,22,32,1009,31.29,0,0
2029/9/13,81,22,30,1010,33.08,0,0
2029/9/14,96,23,30,1011,34.87,0,0
2029/9/15,111,23,29,1011,36.66,0,0
2029/9/16,145,24,28,1011,37.55,0,0
2029/9/17,165,24,29,1010,41.57,0,0
2029/9/18,196,24,27,1010,43.36,0,0
2029/9/19,211,23,28,1010,46.49,0,0
2029/9/20,204,23,27,1010,49.62,0,0
2029/9/21,201,23,26,1010,51.41,0,0
2029/9/22,201,22,25,1011,52.3,0,0
2029/9/23,201,23,25,1010,0.89,0,0
2029/9/24,204,24,26,1011,1.79,0,0
2029/9/25,228,24,28,1011,0.89,0,0
2029/9/26,231,24,29,1011,1.78,0,0
2029/9/27,199,25,31,1011,1.79,0,0
2029/9/28,201,25,32,1010,1.79,0,0
2029/9/29,137,24,34,1010,3.58,0,0
2029/9/30,113,24,34,1009,4.02,0,0
2029/10/1,106,23,35,1009,8.94,0,0
2029/10/2,96,24,35,1008,13.86,0,0
2029/10/3,111,23,34,1008,17.88,0,0
2029/10/4,118,22,33,1008,22.8,0,0
2029/10/5,128,21,33,1008,27.72,0,0
2029/10/6,125,23,32,1009,31.74,0,0
2029/10/7,131,23,31,1009,34.87,0,0
2029/10/8,138,23,30,1009,36.66,0,0
2029/10/9,150,23,29,1010,38.45,0,0
2029/10/10,146,23,28,1010,39.34,0,0
2029/10/11,161,23,28,1009,41.13,0,0
2029/10/12,159,23,28,1009,42.92,0,0
2029/10/13,173,24,27,1008,44.71,0,0
2029/10/14,186,23,27,1008,0.89,0,0
2029/10/15,204,24,26,1008,1.78,0,0
2029/10/16,211,24,26,1008,1.79,0,0
2029/10/17,225,24,26,1009,0.89,0,0
2029/10/18,215,24,27,1009,1.78,0,0
2029/10/19,227,24,28,1009,3.13,0,0
2029/10/20,244,24,29,1009,4.92,0,0
2029/10/21,251,25,30,1010,1.79,0,0
2029/10/22,245,25,30,1009,3.58,0,0
2029/10/23,249,25,31,1009,1.79,0,0
2029/10/24,234,25,31,1009,4.92,0,0
2029/10/25,262,25,32,1008,6.71,0,0
2029/10/26,269,24,32,1008,9.84,0,0
2029/10/27,240,24,32,1008,12.97,0,0
2029/10/28,194,23,33,1007,16.1,0,0
2029/10/29,174,24,32,1007,19.23,0,0
2029/10/30,202,24,31,1007,0.89,0,0
2029/10/31,196,26,29,1007,1.78,0,0
2029/11/1,171,26,29,1007,0.89,0,0
2029/11/2,195,25,29,1007,1.78,0,0
2029/11/3,174,26,28,1006,3.57,0,0
2029/11/4,178,25,28,1007,5.36,0,0
2029/11/5,193,24,28,1006,7.15,0,0
2029/11/6,196,24,27,1006,8.94,0,0
2029/11/7,220,24,27,1006,10.73,0,0
2029/11/8,208,24,27,1006,12.52,0,0
2029/11/9,225,24,26,1006,13.41,0,0
2029/11/10,224,24,26,1006,15.2,0,0
2029/11/11,243,25,27,1006,16.09,0,0
2029/11/12,230,25,29,1006,17.88,0,0
2029/11/13,210,25,31,1006,0.89,0,0
2029/11/14,201,26,31,1005,3.13,0,0
2029/11/15,199,25,33,1005,7.15,0,0
2029/11/16,176,24,34,1005,11.17,0,0
2029/11/17,192,23,34,1004,16.09,0,0
2029/11/18,189,22,34,1004,21.01,0,0
2029/11/19,173,22,35,1003,26.82,0,0
2029/11/20,171,23,35,1003,32.63,0,0
2029/11/21,161,22,34,1002,37.55,0,0
2029/11/22,148,23,33,1002,42.47,0,0
2029/11/23,140,23,32,1002,45.6,0,0
2029/11/24,130,23,31,1002,47.39,0,0
2029/11/25,126,23,30,1003,52.31,0,0
2029/11/26,139,23,30,1002,55.44,0,0
2029/11/27,138,24,29,1002,57.23,0,0
2029/11/28,152,24,29,1002,60.36,0,0
2029/11/29,150,24,28,1002,63.49,0,0
2029/11/30,157,24,28,1001,65.28,0,0
2029/12/1,147,24,26,1001,68.41,0,0
2029/12/2,154,24,27,1001,71.54,0,0
2029/12/3,185,24,26,1002,73.33,0,0
2029/12/4,189,24,26,1002,75.12,0,0
2029/12/5,198,24,27,1002,76.91,0,0
2029/12/6,179,24,28,1002,80.04,0,0
2029/12/7,180,25,29,1002,81.83,0,0
2029/12/8,180,25,30,1001,83.62,0,0
2029/12/9,178,25,32,1001,85.41,0,0
2029/12/10,181,24,34,1000,89.43,0,0
2029/12/11,177,23,34,999,3.13,0,0
2029/12/12,165,23,36,998,4.02,0,0
2029/12/13,198,22,36,997,8.04,0,0
2029/12/14,193,23,35,997,12.06,0,0
2029/12/15,183,23,35,996,16.98,0,0
2029/12/16,189,24,34,996,21,0,0
2029/12/17,184,24,32,997,22.79,0,0
2029/12/18,194,24,32,997,25.92,0,0
2029/12/19,169,24,31,997,27.71,0,0
2029/12/20,172,25,30,997,29.5,0,0
2029/12/21,188,25,29,997,32.63,0,0
2029/12/22,159,25,29,997,35.76,0,0
2029/12/23,151,25,29,996,38.89,0,0
2029/12/24,149,25,29,996,40.68,0,0
2029/12/25,151,25,28,996,43.81,0,0
2029/12/26,131,25,28,996,45.6,0,0
2029/12/27,142,25,27,996,47.39,0,0
2029/12/28,149,25,27,997,49.18,0,0
2029/12/29,155,25,28,997,50.97,0,0
2029/12/30,156,26,29,997,52.76,0,0
2029/12/31,169,25,30,997,1.79,0,0
2030/1/1,171,26,31,996,1.79,0,0
2030/1/2,192,26,31,997,4.92,0,0
2030/1/3,215,26,32,996,8.05,0,0
2030/1/4,204,27,33,996,11.18,0,0
2030/1/5,178,27,33,995,14.31,0,0
2030/1/6,197,27,33,995,18.33,0,0
2030/1/7,210,27,33,994,21.46,0,0
2030/1/8,244,28,32,995,3.13,0,0
2030/1/9,278,27,32,996,7.15,0,0
2030/1/10,257,27,31,997,1.79,0,1
2030/1/11,277,28,30,996,3.58,0,2
2030/1/12,276,28,30,997,1.79,0,3
2030/1/13,246,27,30,997,0.89,0,0
2030/1/14,285,27,30,997,4.02,0,0
2030/1/15,246,26,29,998,8.94,0,0
2030/1/16,230,25,27,998,12.96,0,0
2030/1/17,224,24,27,998,16.98,0,0
2030/1/18,210,24,27,998,20.11,0,0
2030/1/19,216,23,26,998,23.24,0,0
2030/1/20,199,23,26,999,25.03,0,0
2030/1/21,179,24,26,1000,1.79,0,0
2030/1/22,190,24,26,1000,4.02,0,0
2030/1/23,206,25,26,1000,0.89,0,1
2030/1/24,215,25,26,1000,0.89,0,2
2030/1/25,204,25,27,1000,0.89,0,0
2030/1/26,229,25,27,1000,0.89,0,0
2030/1/27,219,26,28,1000,0.89,0,0
2030/1/28,227,26,28,999,0.89,0,0
2030/1/29,192,26,29,999,1.79,0,0
2030/1/30,240,26,29,999,3.58,0,0
2030/1/31,280,26,30,998,5.37,0,0
2030/2/1,302,26,30,997,7.16,0,0
2030/2/2,267,27,30,998,1.79,0,0
2030/2/3,205,26,29,998,0.89,0,0
2030/2/4,188,26,29,998,1.78,0,0
2030/2/5,165,26,29,999,0.89,0,0
2030/2/6,170,26,29,999,1.78,0,0
2030/2/7,155,26,29,999,3.57,0,0
2030/2/8,185,26,28,999,0.89,0,0
2030/2/9,201,26,28,998,1.78,0,0
2030/2/10,197,26,28,998,1.79,0,0
2030/2/11,201,26,27,997,0.89,0,0
2030/2/12,208,26,28,997,1.78,0,0
2030/2/13,242,26,28,997,2.23,0,0
2030/2/14,259,27,28,998,1.79,0,0
2030/2/15,234,27,28,998,0.89,0,0
2030/2/16,248,28,29,998,1.78,0,0
2030/2/17,281,28,30,999,2.67,0,0
2030/2/18,306,24,28,999,5.81,0,1
2030/2/19,182,23,28,1000,9.83,0,2
2030/2/20,46,24,30,1000,15.64,0,0
2030/2/21,22,24,31,1000,22.79,0,0
2030/2/22,22,21,31,1000,29.94,0,0
2030/2/23,20,20,32,1000,35.75,0,0
2030/2/24,21,19,31,1001,41.56,0,0
2030/2/25,18,18,31,1001,47.37,0,0
2030/2/26,18,16,30,1001,53.18,0,0
2030/2/27,13,15,29,1003,57.2,0,0
2030/2/28,13,16,28,1004,3.13,0,1
2030/3/1,13,17,28,1005,0.89,0,2
2030/3/2,30,19,26,1005,1.79,0,0
2030/3/3,34,21,26,1005,3.58,0,0
2030/3/4,44,22,25,1006,5.37,0,0
2030/3/5,22,21,26,1006,7.16,0,1
2030/3/6,35,22,25,1006,8.05,0,0
2030/3/7,53,22,24,1006,9.84,0,1
2030/3/8,46,22,24,1006,10.73,0,0
2030/3/9,48,21,24,1007,12.52,0,0
2030/3/10,33,22,24,1008,0.45,0,0
2030/3/11,45,22,25,1009,1.34,0,0
2030/3/12,53,22,25,1009,1.79,0,0
2030/3/13,57,21,27,1010,1.79,0,0
2030/3/14,66,20,28,1010,3.58,0,0
2030/3/15,45,20,30,1010,0.89,0,0
2030/3/16,47,16,31,1009,2.68,0,0
2030/3/17,49,14,31,1009,4.02,0,0
2030/3/18,27,13,31,1009,8.04,0,0
2030/3/19,30,12,30,1009,12.06,0,0
2030/3/20,26,13,31,1008,16.98,0,0
2030/3/21,22,13,31,1008,20.11,0,0
2030/3/22,25,14,29,1008,23.24,0,0
2030/3/23,28,16,27,1008,26.37,0,0
2030/3/24,23,16,26,1009,28.16,0,0
2030/3/25,37,17,25,1009,29.95,0,0
2030/3/26,66,18,24,1010,31.74,0,0
2030/3/27,70,18,24,1010,33.53,0,0
2030/3/28,85,18,23,1010,35.32,0,0
2030/3/29,105,19,23,1010,37.11,0,0
2030/3/30,78,18,23,1010,0.89,0,0
2030/3/31,64,19,23,1010,0.89,0,0
2030/4/1,38,18,22,1010,1.78,0,0
2030/4/2,41,18,22,1010,2.67,0,0
2030/4/3,91,18,23,1010,0.89,0,0
2030/4/4,90,18,23,1010,1.78,0,0
2030/4/5,100,18,24,1011,2.67,0,0
2030/4/6,114,17,25,1011,3.56,0,0
2030/4/7,117,17,27,1010,4.45,0,0
2030/4/8,90,16,28,1010,5.34,0,0
2030/4/9,100,16,29,1009,1.79,0,0
2030/4/10,71,15,30,1008,1.79,0,0
2030/4/11,65,14,31,1007,1.79,0,0
2030/4/12,44,13,32,1006,0.89,0,0
2030/4/13,36,14,31,1006,3.13,0,0
2030/4/14,29,14,31,1005,6.26,0,0
2030/4/15,38,13,30,1005,10.28,0,0
2030/4/16,41,14,28,1005,13.41,0,0
2030/4/17,48,15,27,1005,15.2,0,0
2030/4/18,50,16,25,1006,16.99,0,0
2030/4/19,52,16,25,1005,18.78,0,0
2030/4/20,64,16,24,1005,20.57,0,0
2030/4/21,74,16,25,1005,22.36,0,0
2030/4/22,71,17,23,1004,24.15,0,0
2030/4/23,83,18,23,1004,27.28,0,0
2030/4/24,94,18,23,1003,29.07,0,0
2030/4/25,85,18,23,1003,30.86,0,0
2030/4/26,96,17,23,1003,32.65,0,0
2030/4/27,154,18,22,1003,1.79,0,0
2030/4/28,121,18,23,1004,3.58,0,0
2030/4/29,142,18,23,1004,1.79,0,0
2030/4/30,179,18,24,1004,0.89,0,0
2030/5/1,184,19,25,1004,3.13,0,0
2030/5/2,166,19,26,1003,4.92,0,0
2030/5/3,163,18,27,1002,1.79,0,0
2030/5/4,144,19,28,1002,1.79,0,0
2030/5/5,139,19,30,1001,0.89,0,0
2030/5/6,161,19,29,1001,1.79,0,0
2030/5/7,165,20,29,1001,3.58,0,0
2030/5/8,174,20,29,1000,5.37,0,0
2030/5/9,195,21,28,1001,7.16,0,0
2030/5/10,176,21,28,1001,8.95,0,0
2030/5/11,171,21,27,1002,0.89,0,0
2030/5/12,174,21,27,1002,0.89,0,0
2030/5/13,199,21,26,1002,0.89,0,0
2030/5/14,198,21,26,1002,1.78,0,0
2030/5/15,198,21,26,1002,0.89,0,0
2030/5/16,202,21,25,1002,1.78,0,0
2030/5/17,199,21,26,1001,3.57,0,0
2030/5/18,202,21,25,1001,4.46,0,0
2030/5/19,178,21,25,1002,0.45,0,0
2030/5/20,203,22,25,1002,0.89,0,0
2030/5/21,178,22,24,1002,0.89,0,1
2030/5/22,155,22,24,1002,1.78,0,0
2030/5/23,159,22,25,1003,2.67,0,0
2030/5/24,170,22,25,1003,0.89,0,0
2030/5/25,205,22,25,1004,0.45,0,0
2030/5/26,202,22,26,1004,4.02,0,1
2030/5/27,137,22,25,1004,9.83,0,2
2030/5/28,86,22,23,1004,13.85,0,0
2030/5/29,69,22,24,1004,17.87,0,1
2030/5/30,35,22,23,1004,22.79,0,2
2030/5/31,35,22,24,1003,27.71,0,3
2030/6/1,41,21,24,1003,32.63,0,0
2030/6/2,33,21,25,1003,35.76,0,0
2030/6/3,36,21,24,1003,38.89,0,0
2030/6/4,38,21,24,1004,42.91,0,0
2030/6/5,41,20,24,1004,46.04,0,0
2030/6/6,37,20,24,1004,47.83,0,0
2030/6/7,43,20,24,1004,3.13,0,0
2030/6/8,45,20,24,1004,4.92,0,0
2030/6/9,36,20,23,1003,6.71,0,0
2030/6/10,28,20,23,1003,3.13,0,0
2030/6/11,19,20,23,1003,6.26,0,0
2030/6/12,31,20,23,1004,9.39,0,0
2030/6/13,35,20,23,1004,13.41,0,0
2030/6/14,32,20,23,1005,16.54,0,0
2030/6/15,28,20,24,1006,19.67,0,0
2030/6/16,33,20,25,1006,22.8,0,0
2030/6/17,24,11,30,1007,30.85,0,0
2030/6/18,23,10,30,1008,40.68,0,0
2030/6/19,15,9,28,1009,51.86,0,0
2030/6/20,13,10,30,1009,59.91,0,0
2030/6/21,30,10,30,1009,67.96,0,0
2030/6/22,11,10,31,1009,73.77,0,0
2030/6/23,13,10,32,1009,79.58,0,0
2030/6/24,16,9,31,1010,85.39,0,0
2030/6/25,24,8,31,1010,94.33,0,0
2030/6/26,20,8,30,1010,101.48,0,0
2030/6/27,9,8,29,1011,108.63,0,0
2030/6/28,18,8,27,1012,114.44,0,0
2030/6/29,12,10,25,1013,118.46,0,0
2030/6/30,12,8,25,1014,123.38,0,0
2030/7/1,11,8,25,1014,128.3,0,0
2030/7/2,11,9,24,1014,132.32,0,0
2030/7/3,12,9,23,1014,135.45,0,0
2030/7/4,10,12,18,1014,138.58,0,0
2030/7/5,15,12,18,1015,140.37,0,0
2030/7/6,16,13,18,1015,142.16,0,0
2030/7/7,14,13,16,1016,145.29,0,0
2030/7/8,13,14,18,1016,148.42,0,0
2030/7/9,25,13,21,1017,152.44,0,0
2030/7/10,21,13,23,1017,155.57,0,0
2030/7/11,23,13,25,1017,159.59,0,0
2030/7/12,16,12,27,1017,4.02,0,0
2030/7/13,12,11,28,1017,7.15,0,0
2030/7/14,10,11,29,1016,3.13,0,0
2030/7/15,11,12,29,1016,6.26,0,0
2030/7/16,18,12,30,1015,9.39,0,0
2030/7/17,18,12,30,1015,12.52,0,0
2030/7/18,16,11,31,1014,14.31,0,0
2030/7/19,20,14,29,1014,16.1,0,0
2030/7/20,19,15,28,1013,19.23,0,0
2030/7/21,18,15,26,1014,21.02,0,0
2030/7/22,27,17,25,1014,24.15,0,0
2030/7/23,46,16,24,1015,27.28,0,0
2030/7/24,38,17,23,1015,29.07,0,0
2030/7/25,48,17,23,1015,30.86,0,0
2030/7/26,62,17,22,1015,32.65,0,0
2030/7/27,65,17,22,1015,0.89,0,0
2030/7/28,78,17,22,1014,1.78,0,0
2030/7/29,85,17,21,1013,2.67,0,0
2030/7/30,76,17,22,1013,3.56,0,0
2030/7/31,79,17,21,1013,4.45,0,0
2030/8/1,92,18,21,1013,0.89,0,0
2030/8/2,105,18,22,1013,0.89,0,0
2030/8/3,90,18,23,1013,1.79,0,0
2030/8/4,108,18,24,1013,3.58,0,0
2030/8/5,105,20,26,1012,5.37,0,0
2030/8/6,106,20,27,1012,8.5,0,0
2030/8/7,106,20,27,1011,11.63,0,0
2030/8/8,107,20,28,1010,15.65,0,0
2030/8/9,119,20,29,1009,19.67,0,0
2030/8/10,108,21,28,1008,23.69,0,0
2030/8/11,101,20,28,1008,28.61,0,0
2030/8/12,91,19,27,1007,33.53,0,0
2030/8/13,38,17,27,1007,37.55,0,0
2030/8/14,39,15,26,1008,41.57,0,0
2030/8/15,42,15,25,1008,44.7,0,0
2030/8/16,39,16,25,1009,47.83,0,1
2030/8/17,38,18,23,1009,0.89,0,2
2030/8/18,38,18,22,1008,0.89,0,3
2030/8/19,45,19,22,1007,3.13,0,4
2030/8/20,40,19,20,1006,0.89,0,5
2030/8/21,44,19,21,1006,3.13,0,6
2030/8/22,44,19,21,1005,0.45,0,7
2030/8/23,55,19,21,1005,1.34,0,0
2030/8/24,62,19,21,1005,2.23,0,0
2030/8/25,63,19,21,1005,2.68,0,0
2030/8/26,56,19,21,1005,3.13,0,0
2030/8/27,68,19,23,1005,7.15,0,0
2030/8/28,57,19,23,1005,10.28,0,0
2030/8/29,71,19,26,1004,12.07,0,0
2030/8/30,66,19,27,1004,0.89,0,0
2030/8/31,75,19,28,1004,3.13,0,0
2030/9/1,81,19,30,1003,4.92,0,0
2030/9/2,98,20,31,1003,6.71,0,0
2030/9/3,114,20,32,1003,8.5,0,0
2030/9/4,119,21,32,1002,10.29,0,0
2030/9/5,125,21,30,1002,14.31,0,0
2030/9/6,115,22,29,1002,17.44,0,0
2030/9/7,124,22,27,1002,20.57,0,0
2030/9/8,141,22,26,1003,23.7,0,0
2030/9/9,157,22,26,1004,25.49,0,0
2030/9/10,187,23,26,1004,28.62,0,0
2030/9/11,221,22,26,1005,0.89,0,0
2030/9/12,221,23,25,1005,1.79,0,0
2030/9/13,221,22,25,1005,0.89,0,0
2030/9/14,218,23,25,1003,3.13,0,0
2030/9/15,231,22,24,1003,0.89,0,0
2030/9/16,231,22,25,1003,3.13,0,0
2030/9/17,231,22,24,1002,1.79,0,0
2030/9/18,208,22,24,1003,0.89,0,0
2030/9/19,211,23,25,1004,1.78,0,0
2030/9/20,255,23,25,1004,1.79,0,0
2030/9/21,258,22,26,1004,3.58,0,0
2030/9/22,246,23,27,1004,5.37,0,0
2030/9/23,239,23,29,1005,1.79,0,0
2030/9/24,207,22,29,1005,1.79,0,0
2030/9/25,224,22,31,1004,3.58,0,0
2030/9/26,245,22,31,1003,6.71,0,0
2030/9/27,221,22,31,1003,8.5,0,0
2030/9/28,208,22,31,1003,11.63,0,0
2030/9/29,209,22,31,1003,14.76,0,0
2030/9/30,224,22,30,1003,17.89,0,0
2030/10/1,270,22,29,1003,21.02,0,0
2030/10/2,271,23,28,1004,0.89,0,0
2030/10/3,297,23,27,1005,1.79,0,0
2030/10/4,275,23,26,1006,0.89,0,0
2030/10/5,295,23,27,1006,1.79,0,0
2030/10/6,336,24,26,1006,2.68,0,0
2030/10/7,360,23,26,1006,1.79,0,0
2030/10/8,263,24,26,1006,0.89,0,0
2030/10/9,271,23,25,1006,1.79,0,0
2030/10/10,284,20,24,1006,3.13,0,0
2030/10/11,145,17,24,1006,4.92,0,0
2030/10/12,123,15,23,1007,8.05,0,0
2030/10/13,65,14,24,1007,12.07,0,0
2030/10/14,32,13,25,1008,16.99,0,0
2030/10/15,34,12,26,1008,21.01,0,0
2030/10/16,45,11,28,1007,4.02,0,0
2030/10/17,17,12,30,1007,1.79,0,0
2030/10/18,40,14,31,1007,0.89,0,0
2030/10/19,60,18,32,1007,3.13,0,0
2030/10/20,83,20,33,1006,6.26,0,0
2030/10/21,110,20,33,1006,8.05,0,0
2030/10/22,121,20,32,1005,11.18,0,0
2030/10/23,155,21,30,1005,16.1,0,0
2030/10/24,168,21,29,1005,19.23,0,0
2030/10/25,154,21,27,1005,23.25,0,0
2030/10/26,160,21,27,1006,26.38,0,0
2030/10/27,175,22,26,1006,28.17,0,0
2030/10/28,172,23,26,1006,29.96,0,0
2030/10/29,183,23,26,1006,31.75,0,0
2030/10/30,182,23,25,1007,0.89,0,0
2030/10/31,194,23,25,1006,1.79,0,0
2030/11/1,132,23,25,1006,3.58,0,0
2030/11/2,141,23,24,1006,5.37,0,0
2030/11/3,122,23,24,1005,7.16,0,0
2030/11/4,101,22,24,1005,8.95,0,0
2030/11/5,100,22,24,1005,10.74,0,0
2030/11/6,92,22,25,1006,12.53,0,0
2030/11/7,94,23,25,1006,14.32,0,0
2030/11/8,120,23,26,1005,17.45,0,0
2030/11/9,166,23,26,1006,20.58,0,1
2030/11/10,223,23,26,1005,23.71,0,0
2030/11/11,181,23,26,1005,27.73,0,1
2030/11/12,128,23,26,1005,31.75,0,2
2030/11/13,117,22,26,1005,35.77,0,0
2030/11/14,97,22,27,1004,38.9,0,1
2030/11/15,96,21,27,1004,42.92,0,0
2030/11/16,79,21,26,1004,46.94,0,0
2030/11/17,61,21,26,1004,50.96,0,1
2030/11/18,66,21,25,1004,54.09,0,0
2030/11/19,69,20,25,1004,57.22,0,0
2030/11/20,76,20,25,1004,1.79,0,0
2030/11/21,81,20,24,1004,1.79,0,0
2030/11/22,70,20,23,1004,3.58,0,0
2030/11/23,83,20,22,1004,5.37,0,0
2030/11/24,81,20,22,1003,0.89,0,0
2030/11/25,74,20,21,1003,1.34,0,0
2030/11/26,70,19,21,1003,0.89,0,0
2030/11/27,74,20,21,1003,0.45,0,0
2030/11/28,94,20,21,1003,0.89,0,0
2030/11/29,111,20,21,1002,1.79,0,0
2030/11/30,115,21,22,1002,0.45,0,0
2030/12/1,117,22,24,1002,1.79,0,0
2030/12/2,110,21,27,1002,0.89,0,0
2030/12/3,96,20,28,1002,1.79,0,0
2030/12/4,93,21,29,1001,0.89,0,0
2030/12/5,113,22,31,1001,1.78,0,0
2030/12/6,111,21,33,1001,1.79,0,0
2030/12/7,115,21,33,1000,1.79,0,0
2030/12/8,105,21,33,999,1.79,0,0
2030/12/9,94,22,33,998,5.81,0,0
2030/12/10,99,21,32,998,9.83,0,0
2030/12/11,71,22,31,998,13.85,0,0
2030/12/12,53,23,29,999,16.98,0,0
2030/12/13,47,23,27,1000,18.77,0,0
2030/12/14,83,23,27,1001,20.56,0,0
2030/12/15,96,24,27,1002,0.89,0,0
2030/12/16,111,24,27,1001,3.13,0,0
2030/12/17,100,24,27,1001,6.26,0,0
2030/12/18,84,24,27,1001,8.05,0,0
2030/12/19,88,24,26,1000,9.84,0,0
2030/12/20,79,24,26,1000,11.63,0,0
2030/12/21,75,24,26,1000,13.42,0,0
2030/12/22,88,24,26,1000,15.21,0,0
2030/12/23,87,24,26,1001,16.1,0,0
2030/12/24,96,24,26,1001,0.89,0,0
2030/12/25,96,24,26,1002,0.89,0,0
2030/12/26,132,24,27,1002,0.89,0,1
2030/12/27,141,25,28,1002,1.78,0,0
2030/12/28,174,25,28,1002,1.79,0,0
2030/12/29,167,25,28,1002,3.58,0,0
2030/12/30,184,25,29,1002,0.89,0,0
2030/12/31,194,25,29,1001,3.13,0,0
2031/1/1,190,25,30,1001,7.15,0,0
2031/1/2,146,25,30,1001,11.17,0,0
2031/1/3,183,25,29,1000,12.96,0,0
2031/1/4,157,25,29,1000,16.09,0,0
2031/1/5,144,25,28,1000,19.22,0,1
2031/1/6,-1,25,27,1001,3.13,0,0
2031/1/7,-1,25,27,1001,1.79,0,0
2031/1/8,-1,25,27,1001,1.79,0,0
2031/1/9,-1,25,26,1000,3.13,0,0
2031/1/10,-1,24,26,999,6.26,0,0
2031/1/11,-1,24,26,999,8.05,0,0
2031/1/12,-1,24,25,999,1.79,0,0
2031/1/13,-1,24,25,999,1.79,0,0
2031/1/14,-1,23,25,999,0.45,0,0
2031/1/15,-1,23,24,998,0.89,0,0
2031/1/16,-1,22,23,999,1.79,0,0
2031/1/17,-1,23,25,999,0.89,0,0
2031/1/18,-1,24,26,999,1.78,0,0
2031/1/19,-1,23,29,999,2.67,0,0
2031/1/20,-1,18,31,999,1.79,0,0
2031/1/21,-1,13,33,999,5.81,0,0
2031/1/22,-1,-1,35,999,15.64,0,0
2031/1/23,-1,0,35,998,26.82,0,0
2031/1/24,-1,1,36,998,38,0,0
2031/1/25,-1,3,36,998,46.94,0,0
2031/1/26,-1,2,35,998,58.12,0,0
2031/1/27,-1,5,35,999,67.95,0,0
2031/1/28,-1,7,32,1000,77.78,0,0
2031/1/29,-1,6,31,1001,85.83,0,0
2031/1/30,-1,7,30,1001,90.75,0,0
2031/1/31,-1,9,26,1002,0.89,0,0
2031/2/1,-1,9,28,1002,1.79,0,0
2031/2/2,-1,9,28,1003,5.81,0,0
2031/2/3,-1,9,27,1003,8.94,0,0
2031/2/4,-1,9,27,1003,12.96,0,0
2031/2/5,-1,9,26,1003,16.98,0,0
2031/2/6,-1,9,26,1003,20.11,0,0
2031/2/7,-1,10,25,1003,23.24,0,0
2031/2/8,-1,10,24,1004,27.26,0,0
2031/2/9,-1,12,21,1004,29.05,0,0
2031/2/10,-1,11,26,1005,33.07,0,0
2031/2/11,-1,12,28,1005,36.2,0,0
2031/2/12,-1,10,30,1005,41.12,0,0
2031/2/13,-1,9,31,1006,45.14,0,0
2031/2/14,-1,8,33,1005,52.29,0,0
2031/2/15,-1,9,34,1005,57.21,0,0
2031/2/16,-1,9,35,1004,4.02,0,0
2031/2/17,-1,10,33,1004,4.02,0,0
2031/2/18,-1,11,33,1004,0.89,0,0
2031/2/19,-1,12,33,1004,1.79,0,0
2031/2/20,-1,12,32,1004,5.81,0,0
2031/2/21,-1,13,31,1004,8.94,0,0
2031/2/22,-1,13,30,1004,10.73,0,0
2031/2/23,-1,13,29,1005,13.86,0,0
2031/2/24,-1,16,26,1005,15.65,0,0
2031/2/25,-1,15,25,1006,0.89,0,0
2031/2/26,-1,17,23,1006,1.78,0,0
2031/2/27,-1,17,23,1006,0.89,0,0
2031/2/28,-1,17,23,1006,0.89,0,0
2031/3/1,-1,17,22,1007,0.89,0,0
2031/3/2,-1,17,21,1007,1.79,0,0
2031/3/3,-1,17,21,1007,1.79,0,0
2031/3/4,-1,17,20,1007,1.79,0,0
2031/3/5,-1,17,20,1008,3.58,0,0
2031/3/6,-1,17,24,1008,5.37,0,0
2031/3/7,-1,15,26,1008,3.13,0,0
2031/3/8,-1,16,28,1008,4.92,0,0
2031/3/9,-1,15,31,1008,0.89,0,0
2031/3/10,-1,16,31,1008,1.78,0,0
2031/3/11,-1,16,33,1007,3.57,0,0
2031/3/12,-1,16,34,1007,6.7,0,0
